"measure","Area","Sex","age","Year","val","upper","lower"
"Life expectancy","Suffolk","Male","<1 year",2014,80.70953438,80.92929286,80.47726619
"Life expectancy","Suffolk","Female","<1 year",2014,83.9465265,84.20307477,83.68718114
"Life expectancy","Suffolk","Both","<1 year",2014,82.34540826,82.52964662,82.17239258
"Life expectancy","Essex","Male","<1 year",2014,80.31582014,80.4949707,80.12752464
"Life expectancy","Essex","Female","<1 year",2014,83.31858702,83.518367,83.10744663
"Life expectancy","Essex","Both","<1 year",2014,81.86330721,82.00339644,81.72311494
"Life expectancy","Cambridgeshire","Male","<1 year",2014,81.04595292,81.29968876,80.79102559
"Life expectancy","Cambridgeshire","Female","<1 year",2014,84.38273024,84.65909562,84.10019807
"Life expectancy","Cambridgeshire","Both","<1 year",2014,82.74638896,82.93618927,82.5609674
"Life expectancy","Hampshire","Male","<1 year",2014,81.20340356,81.3928682,81.02149983
"Life expectancy","Hampshire","Female","<1 year",2014,84.30451708,84.50384036,84.09534018
"Life expectancy","Hampshire","Both","<1 year",2014,82.80044286,82.93558076,82.65654265
"Life expectancy","West Sussex","Male","<1 year",2014,80.29615173,80.50603902,80.0838178
"Life expectancy","West Sussex","Female","<1 year",2014,83.96361722,84.21471965,83.71250577
"Life expectancy","West Sussex","Both","<1 year",2014,82.19284809,82.35913226,82.03078647
"Life expectancy","Oxfordshire","Male","<1 year",2014,81.07232382,81.30739249,80.82601856
"Life expectancy","Oxfordshire","Female","<1 year",2014,83.96136338,84.21858865,83.7028265
"Life expectancy","Oxfordshire","Both","<1 year",2014,82.5522798,82.72552648,82.3732567
"Life expectancy","Kent","Male","<1 year",2014,79.94464328,80.14783363,79.74528671
"Life expectancy","Kent","Female","<1 year",2014,83.41916991,83.62454693,83.21578224
"Life expectancy","Kent","Both","<1 year",2014,81.72246266,81.86768118,81.57546296
"Life expectancy","East Sussex","Male","<1 year",2014,79.84583453,80.10881962,79.58544532
"Life expectancy","East Sussex","Female","<1 year",2014,83.53555918,83.79763887,83.24819673
"Life expectancy","East Sussex","Both","<1 year",2014,81.74643843,81.93199862,81.53873446
"Life expectancy","England","Male","<1 year",2000,75.78717295,75.8369798,75.73176996
"Life expectancy","England","Female","<1 year",2000,80.49551102,80.54158752,80.4433256
"Life expectancy","England","Both","<1 year",2000,78.20409284,78.24374807,78.15504061
"Life expectancy","South East England","Male","<1 year",1992,75.05368207,75.12603233,74.97891535
"Life expectancy","South East England","Female","<1 year",1992,80.11239565,80.19172014,80.03213785
"Life expectancy","South East England","Both","<1 year",1992,77.67748401,77.73357158,77.61815557
"Life expectancy","England","Male","<1 year",1992,73.82933046,73.85736043,73.79899252
"Life expectancy","England","Female","<1 year",1992,79.15133652,79.18613756,79.12275698
"Life expectancy","England","Both","<1 year",1992,76.55566853,76.57872462,76.53224421
"Life expectancy","England","Male","<1 year",2013,79.28010296,79.30952655,79.25436584
"Life expectancy","England","Female","<1 year",2013,82.97260416,83.00411972,82.94210818
"Life expectancy","England","Both","<1 year",2013,81.16166566,81.18360521,81.13968964
"Life expectancy","Suffolk","Male","<1 year",1996,76.00894649,76.22432844,75.77258873
"Life expectancy","Suffolk","Female","<1 year",1996,80.96892659,81.20811935,80.73091613
"Life expectancy","Suffolk","Both","<1 year",1996,78.52280618,78.69918743,78.35830623
"Life expectancy","Essex","Male","<1 year",1996,75.94099559,76.11838458,75.76195448
"Life expectancy","Essex","Female","<1 year",1996,80.56860862,80.76710309,80.3693665
"Life expectancy","Essex","Both","<1 year",1996,78.32904035,78.46001864,78.19184119
"Life expectancy","Cambridgeshire","Male","<1 year",1996,76.23119272,76.47091266,75.9861742
"Life expectancy","Cambridgeshire","Female","<1 year",1996,80.64477017,80.92505879,80.36443621
"Life expectancy","Cambridgeshire","Both","<1 year",1996,78.49185303,78.6817794,78.3092385
"Life expectancy","Hampshire","Male","<1 year",1996,76.16614166,76.35543286,75.98307059
"Life expectancy","Hampshire","Female","<1 year",1996,80.83771131,81.029456,80.62947776
"Life expectancy","Hampshire","Both","<1 year",1996,78.57070264,78.71820824,78.41484288
"Life expectancy","West Sussex","Male","<1 year",1996,76.1918158,76.40286452,75.9436489
"Life expectancy","West Sussex","Female","<1 year",1996,81.13644751,81.39806445,80.8762395
"Life expectancy","West Sussex","Both","<1 year",1996,78.79694652,78.95777257,78.61320162
"Life expectancy","Oxfordshire","Male","<1 year",1996,76.40412332,76.63108981,76.17256808
"Life expectancy","Oxfordshire","Female","<1 year",1996,80.92183301,81.16182281,80.68342224
"Life expectancy","Oxfordshire","Both","<1 year",1996,78.7276861,78.89800417,78.56282722
"Life expectancy","Kent","Male","<1 year",1996,75.25345623,75.45781419,75.04703803
"Life expectancy","Kent","Female","<1 year",1996,80.1291992,80.32523539,79.93556215
"Life expectancy","Kent","Both","<1 year",1996,77.77107251,77.91601888,77.62274469
"Life expectancy","East Sussex","Male","<1 year",1996,75.98821228,76.25593986,75.72805685
"Life expectancy","East Sussex","Female","<1 year",1996,80.72648454,80.9816026,80.46751884
"Life expectancy","East Sussex","Both","<1 year",1996,78.49597951,78.69719134,78.31001399
"Life expectancy","Devon","Male","<1 year",1996,76.2909072,76.51196837,76.07131824
"Life expectancy","Devon","Female","<1 year",1996,81.18324708,81.4181575,80.95203286
"Life expectancy","Devon","Both","<1 year",1996,78.82256615,78.9964529,78.65375158
"Life expectancy","Gloucestershire","Male","<1 year",1996,75.75696815,75.99276457,75.52667867
"Life expectancy","Gloucestershire","Female","<1 year",1996,80.69852086,80.96446166,80.4281942
"Life expectancy","Gloucestershire","Both","<1 year",1996,78.31169021,78.48182679,78.14527269
"Life expectancy","Somerset","Male","<1 year",1996,76.09698395,76.35440149,75.8477474
"Life expectancy","Somerset","Female","<1 year",1996,80.99746429,81.26966915,80.73347814
"Life expectancy","Somerset","Both","<1 year",1996,78.61959566,78.81706702,78.43281435
"Life expectancy","South East England","Male","<1 year",1997,76.16310159,76.23236978,76.09131308
"Life expectancy","South East England","Female","<1 year",1997,80.73396755,80.81048891,80.65981661
"Life expectancy","South East England","Both","<1 year",1997,78.53489971,78.5876297,78.48404767
"Life expectancy","North Yorkshire","Male","<1 year",2009,79.46968363,79.71116579,79.2298129
"Life expectancy","North Yorkshire","Female","<1 year",2009,83.22071005,83.48562681,82.93793173
"Life expectancy","North Yorkshire","Both","<1 year",2009,81.41309314,81.59043507,81.21518465
"Life expectancy","Northamptonshire","Male","<1 year",2009,78.07413878,78.30881672,77.85356576
"Life expectancy","Northamptonshire","Female","<1 year",2009,82.29624724,82.54734224,82.02750348
"Life expectancy","Northamptonshire","Both","<1 year",2009,80.20554265,80.37580487,80.02879209
"Life expectancy","Warwickshire","Male","<1 year",2009,78.95767865,79.19747038,78.72067394
"Life expectancy","Warwickshire","Female","<1 year",2009,83.04127681,83.31462932,82.76959089
"Life expectancy","Warwickshire","Both","<1 year",2009,81.04972895,81.2375797,80.8671532
"Life expectancy","Worcestershire","Male","<1 year",2009,78.81430053,79.06014535,78.56759152
"Life expectancy","Worcestershire","Female","<1 year",2009,82.7975262,83.04931131,82.51879782
"Life expectancy","Worcestershire","Both","<1 year",2009,80.84208406,81.01671557,80.65776262
"Life expectancy","Staffordshire","Male","<1 year",2009,78.70161077,78.90995224,78.48386909
"Life expectancy","Staffordshire","Female","<1 year",2009,82.42293032,82.63587277,82.20582888
"Life expectancy","Staffordshire","Both","<1 year",2009,80.60846409,80.75330175,80.4439409
"Life expectancy","North Yorkshire","Male","<1 year",2003,77.44847101,77.69704753,77.19234247
"Life expectancy","North Yorkshire","Female","<1 year",2003,81.73469769,81.97000186,81.48787824
"Life expectancy","North Yorkshire","Both","<1 year",2003,79.65250588,79.82643607,79.478005
"Life expectancy","Northamptonshire","Male","<1 year",2003,76.48871533,76.71739659,76.2498231
"Life expectancy","Northamptonshire","Female","<1 year",2003,80.88396556,81.12612448,80.64619402
"Life expectancy","Northamptonshire","Both","<1 year",2003,78.71322659,78.89150945,78.53208804
"Life expectancy","Warwickshire","Male","<1 year",2003,76.92621493,77.15755418,76.68749023
"Life expectancy","Warwickshire","Female","<1 year",2003,81.33874364,81.60489985,81.07919332
"Life expectancy","Warwickshire","Both","<1 year",2003,79.18339327,79.35569357,79.01056537
"Life expectancy","Worcestershire","Male","<1 year",2003,77.36738529,77.60442642,77.13195868
"Life expectancy","Worcestershire","Female","<1 year",2003,81.24675782,81.503419,81.00910615
"Life expectancy","Worcestershire","Both","<1 year",2003,79.35508805,79.52941951,79.17896172
"Life expectancy","Staffordshire","Male","<1 year",2003,76.46431934,76.69526442,76.2348806
"Life expectancy","Staffordshire","Female","<1 year",2003,80.67525649,80.90452496,80.43460615
"Life expectancy","Staffordshire","Both","<1 year",2003,78.61053267,78.78376248,78.44161756
"Life expectancy","England","Male","<1 year",1994,74.27571466,74.30344819,74.24612714
"Life expectancy","England","Female","<1 year",1994,79.50242303,79.53357481,79.47351095
"Life expectancy","England","Both","<1 year",1994,76.95469719,76.97847418,76.93190466
"Life expectancy","South East England","Male","<1 year",2006,78.75982625,78.83226503,78.68890359
"Life expectancy","South East England","Female","<1 year",2006,82.60282774,82.67931209,82.53503067
"Life expectancy","South East England","Both","<1 year",2006,80.75278369,80.80696802,80.70167503
"Life expectancy","England","Male","<1 year",2006,77.48131439,77.50885865,77.45338479
"Life expectancy","England","Female","<1 year",2006,81.74988098,81.77713739,81.71978646
"Life expectancy","England","Both","<1 year",2006,79.66686424,79.68803567,79.64476973
"Life expectancy","Devon","Male","<1 year",2001,77.70106015,77.93640335,77.47757374
"Life expectancy","Devon","Female","<1 year",2001,82.30928696,82.55625351,82.07546777
"Life expectancy","Devon","Both","<1 year",2001,80.08792714,80.26241208,79.93036642
"Life expectancy","Gloucestershire","Male","<1 year",2001,77.38072369,77.61579046,77.1248554
"Life expectancy","Gloucestershire","Female","<1 year",2001,81.89667002,82.14639833,81.64334102
"Life expectancy","Gloucestershire","Both","<1 year",2001,79.72109351,79.90310879,79.5356146
"Life expectancy","Somerset","Male","<1 year",2001,77.57379315,77.82403822,77.32250449
"Life expectancy","Somerset","Female","<1 year",2001,81.76215497,82.01646982,81.49502562
"Life expectancy","Somerset","Both","<1 year",2001,79.75105878,79.95834678,79.55592619
"Life expectancy","England","Male","<1 year",2014,79.46531066,79.4945014,79.43684717
"Life expectancy","England","Female","<1 year",2014,83.07034748,83.10461905,83.03739137
"Life expectancy","England","Both","<1 year",2014,81.29957948,81.32212286,81.27882643
"Life expectancy","South East England","Male","<1 year",1996,75.78222064,75.85081447,75.71016793
"Life expectancy","South East England","Female","<1 year",1996,80.53008076,80.60439088,80.45476097
"Life expectancy","South East England","Both","<1 year",1996,78.23920204,78.29247671,78.1843398
"Life expectancy","England","Male","<1 year",1996,74.61304252,74.64133467,74.58440661
"Life expectancy","England","Female","<1 year",1996,79.65830324,79.68881479,79.62603639
"Life expectancy","England","Both","<1 year",1996,77.19715029,77.21888777,77.17359676
"Life expectancy","Suffolk","Male","<1 year",2012,80.70573205,80.9147111,80.48005575
"Life expectancy","Suffolk","Female","<1 year",2012,83.72632946,83.96383618,83.48588649
"Life expectancy","Suffolk","Both","<1 year",2012,82.25163451,82.42068776,82.08977569
"Life expectancy","Essex","Male","<1 year",2012,80.15548011,80.34477637,79.97001935
"Life expectancy","Essex","Female","<1 year",2012,83.36722854,83.57272701,83.16882584
"Life expectancy","Essex","Both","<1 year",2012,81.8197657,81.96734646,81.67909211
"Life expectancy","Cambridgeshire","Male","<1 year",2012,80.94900686,81.18138504,80.72517582
"Life expectancy","Cambridgeshire","Female","<1 year",2012,84.30774046,84.56975782,84.04684157
"Life expectancy","Cambridgeshire","Both","<1 year",2012,82.6751217,82.85009081,82.49038608
"Life expectancy","Hampshire","Male","<1 year",2012,81.04429975,81.23953754,80.8439823
"Life expectancy","Hampshire","Female","<1 year",2012,84.08694616,84.28314318,83.88715737
"Life expectancy","Hampshire","Both","<1 year",2012,82.62435797,82.76912764,82.47899491
"Life expectancy","West Sussex","Male","<1 year",2012,80.4069726,80.61496538,80.17873115
"Life expectancy","West Sussex","Female","<1 year",2012,83.88645332,84.10894636,83.66042905
"Life expectancy","West Sussex","Both","<1 year",2012,82.2250755,82.38332277,82.06680724
"Life expectancy","Oxfordshire","Male","<1 year",2012,80.84798257,81.06600804,80.61598484
"Life expectancy","Oxfordshire","Female","<1 year",2012,83.82205048,84.07548788,83.58496567
"Life expectancy","Oxfordshire","Both","<1 year",2012,82.38361405,82.54841268,82.21168484
"Life expectancy","Kent","Male","<1 year",2012,80.05049109,80.24574223,79.84885258
"Life expectancy","Kent","Female","<1 year",2012,83.32294814,83.5084066,83.13909841
"Life expectancy","Kent","Both","<1 year",2012,81.74032744,81.87807367,81.59493742
"Life expectancy","East Sussex","Male","<1 year",2012,79.85332421,80.12271964,79.58874538
"Life expectancy","East Sussex","Female","<1 year",2012,83.63084289,83.8870426,83.37269089
"Life expectancy","East Sussex","Both","<1 year",2012,81.81066137,81.99683469,81.60895074
"Life expectancy","Devon","Male","<1 year",2012,80.15721507,80.37387499,79.93644392
"Life expectancy","Devon","Female","<1 year",2012,84.21090348,84.4221893,83.97618742
"Life expectancy","Devon","Both","<1 year",2012,82.22875662,82.39105039,82.06311177
"Life expectancy","Gloucestershire","Male","<1 year",2012,80.52114808,80.77167046,80.28196197
"Life expectancy","Gloucestershire","Female","<1 year",2012,83.45367682,83.71648994,83.21637147
"Life expectancy","Gloucestershire","Both","<1 year",2012,82.03677969,82.2219243,81.86124411
"Life expectancy","Somerset","Male","<1 year",2012,80.42187741,80.69227805,80.17000359
"Life expectancy","Somerset","Female","<1 year",2012,83.99276315,84.24556057,83.7331105
"Life expectancy","Somerset","Both","<1 year",2012,82.26599578,82.45595051,82.09110892
"Life expectancy","South East England","Male","<1 year",2013,80.22958357,80.29875896,80.15970084
"Life expectancy","South East England","Female","<1 year",2013,83.75624665,83.83458682,83.68321242
"Life expectancy","South East England","Both","<1 year",2013,82.0393782,82.09267827,81.98215964
"Life expectancy","North Yorkshire","Male","<1 year",1993,74.91240365,75.11562446,74.69614477
"Life expectancy","North Yorkshire","Female","<1 year",1993,79.66608504,79.91382453,79.39793998
"Life expectancy","North Yorkshire","Both","<1 year",1993,77.36749916,77.54013846,77.195085
"Life expectancy","Northamptonshire","Male","<1 year",1993,74.26904492,74.49861603,74.03509454
"Life expectancy","Northamptonshire","Female","<1 year",1993,78.88623878,79.15540583,78.6194152
"Life expectancy","Northamptonshire","Both","<1 year",1993,76.62393451,76.81379462,76.44869806
"Life expectancy","Warwickshire","Male","<1 year",1993,74.29378139,74.51057949,74.05414582
